screen_name,created_at,tweet_id,text,extended_tweet,in_reply_to_screen_name,in_reply_to_status_id,retweet_count,favorite_count,truncated,language
Chubb,2/24/2020 14:00,1.23194E+18,"Our Bogota, Colombia team members hosted an event for outstanding brokers and agents in the region. It was a great… https://t.co/w7ES77Stvb","Our Bogota, Colombia team members hosted an event for outstanding brokers and agents in the region. It was a great… https://t.co/w7ES77Stvb",,,3,6,,en
Fortinet,3/2/2020 15:00,1.23449E+18,"In an interview with @SecurityEditor, #Fortinet’s @jnguyenduy discusses how digital convergence is driving a shift… https://t.co/444ny7btV2","In an interview with @SecurityEditor, #Fortinet’s @jnguyenduy discusses how digital convergence is driving a shift… https://t.co/444ny7btV2",,,1,4,,en
salesforce,3/18/2020 15:01,1.24029E+18,Hear me out: a cloud scented candle.,Hear me out: a cloud scented candle.,,,11,126,,en
Oracle,2/25/2020 18:30,1.23237E+18,"Yesterday, we lost a visionary and pioneer. Katherine Johnson broke down barriers as a mathematician at NASA and sh… https://t.co/kktNXaZjLh","Yesterday, we lost a visionary and pioneer. Katherine Johnson broke down barriers as a mathematician at NASA and sh… https://t.co/kktNXaZjLh",,,22,61,,en
BookingHoldings,3/5/2020 16:00,1.2356E+18,With 73% of global travelers intending to stay at least once in an eco-friendly or green accommodation over the com… https://t.co/vWFCIaWmZj,With 73% of global travelers intending to stay at least once in an eco-friendly or green accommodation over the com… https://t.co/vWFCIaWmZj,,,2,5,,en
DollarGeneral,1/12/2020 16:00,1.21639E+18,"Take a bite out of these savings. See our Weekly Ad for deals on cookies, chips and more. https://t.co/pkTA56JpWh https://t.co/QqijVGwWaj","Take a bite out of these savings. See our Weekly Ad for deals on cookies, chips and more. https://t.co/pkTA56JpWh https://t.co/QqijVGwWaj",,,2,4,,en
Akamai,3/29/2020 16:40,1.2443E+18,Financial crimes total over $1.6 trillion annually; only 1% of criminals are caught. For ideas to protect your inst… https://t.co/VVUGZvmoCB,Financial crimes total over $1.6 trillion annually; only 1% of criminals are caught. For ideas to protect your inst… https://t.co/VVUGZvmoCB,,,1,4,,en
PublicStorage,6/7/2020 20:00,1.26972E+18,"Ceate your own #DIY backyard movie theater with these awesome tips from @POPSUGARTech https://t.co/whLFcQZamt
#movienight","Ceate your own #DIY backyard movie theater with these awesome tips from @POPSUGARTech https://t.co/whLFcQZamt
#movienight",,,0,0,,en
Stryker_Jobs,2/12/2020 21:30,1.22771E+18,"Happy International Day of Women and Girls in Science! Join us in celebrating women and girls, who are leading inno… https://t.co/jC0JcE9gQV","Happy International Day of Women and Girls in Science! Join us in celebrating women and girls, who are leading inno… https://t.co/jC0JcE9gQV",,,2,6,,en
MSCI_Inc,2/12/2020 18:04,1.22765E+18,The effects on markets and the #economicimpact of the #coronavirus may be much larger than those of the 2003 SARS v… https://t.co/r6YZeI5HX7,The effects on markets and the #economicimpact of the #coronavirus may be much larger than those of the 2003 SARS v… https://t.co/r6YZeI5HX7,,,1,2,,en
Paycom,4/18/2020 19:12,1.25159E+18,"For this health care provider, Paycom's Manager on-the-Go  was a game changer. #ManagerOnTheGo #HRTechnology

https://t.co/OXoPTkUSWQ","For this health care provider, Paycom's Manager on-the-Go  was a game changer. #ManagerOnTheGo #HRTechnology

https://t.co/OXoPTkUSWQ",,,0,1,,en
ATVI_AB,5/20/2020 19:30,1.26319E+18,Token Drops are back for the rest of the @overwatchleague 2020 season! Drops start this weekend. Fans with linked a… https://t.co/AzOJyIypZF,Token Drops are back for the rest of the @overwatchleague 2020 season! Drops start this weekend. Fans with linked a… https://t.co/AzOJyIypZF,,,4,9,,en
ROKAutomation,6/5/2020 19:28,1.26899E+18,Worker safety has long been a priority for miners. And it's even more top of mind in light of today's global situat… https://t.co/76v0NEaqPs,Worker safety has long been a priority for miners. And it's even more top of mind in light of today's global situat… https://t.co/76v0NEaqPs,,,0,1,,en
PerkinElmer,6/27/2020 17:00,1.27692E+18,"PerkinElmer is proud to support the ""Fetal and Neonatal Heart Conference"". Register today to hear industry leaders… https://t.co/l0Ph9r9eLp","PerkinElmer is proud to support the ""Fetal and Neonatal Heart Conference"". Register today to hear industry leaders… https://t.co/l0Ph9r9eLp",,,0,1,,en
JacobsConnects,2/27/2020 13:45,1.23303E+18,Canada’s nuclear industry is acting now to tackle climate change! @TalkNuclear #CNA2020 focuses on how to achieve t… https://t.co/aXE83QvNiL,Canada’s nuclear industry is acting now to tackle climate change! @TalkNuclear #CNA2020 focuses on how to achieve t… https://t.co/aXE83QvNiL,,,3,12,,en
Chubb,2/17/2020 14:00,1.22941E+18,"Fran O’Brien, Division President, North America Personal Risk Services, discusses our personal lines business and t… https://t.co/GSnZpLSxc1","Fran O’Brien, Division President, North America Personal Risk Services, discusses our personal lines business and t… https://t.co/GSnZpLSxc1",,,0,6,,en
GlobeLife,3/16/2020 17:00,1.2396E+18,We strive to help support the communities in which we work and live through charitable giving. Take a look at some… https://t.co/QVzMIt2Q5W,We strive to help support the communities in which we work and live through charitable giving. Take a look at some… https://t.co/QVzMIt2Q5W,,,2,2,,en
airproducts,2/19/2020 13:05,1.23012E+18,"Don't miss Air Products' Chairman, President &amp; CEO, Seifi Ghasemi, speaking today at the Barclays Industrial Select… https://t.co/3tPZxzaoJB","Don't miss Air Products' Chairman, President &amp; CEO, Seifi Ghasemi, speaking today at the Barclays Industrial Select… https://t.co/3tPZxzaoJB",,,0,9,,en
TiffanyAndCo,1/16/2020 0:00,1.2176E+18,"As a long-time leader in sustainable luxury, Tiffany advocates to advance ethical diamond sourcing practices global… https://t.co/RBxmRvglPh","As a long-time leader in sustainable luxury, Tiffany advocates to advance ethical diamond sourcing practices global… https://t.co/RBxmRvglPh",,,45,438,,en
citrix,1/13/2020 19:40,1.21681E+18,"Who loves Citrix Summit? WE love #CitrixSummit! In fact, all the announcements—like Citrix Analytics for Performanc… https://t.co/vQ0oiBvlyM","Who loves Citrix Summit? WE love #CitrixSummit! In fact, all the announcements—like Citrix Analytics for Performanc… https://t.co/vQ0oiBvlyM",,,4,23,,en
IQVIA_global,1/16/2020 15:30,1.21783E+18,IQVIA's Nagaraja Srivatsan and Josh Rose sat down with @PharmaVOICE to explore expanding #wearables and the potenti… https://t.co/GfJVTcm3pK,IQVIA's Nagaraja Srivatsan and Josh Rose sat down with @PharmaVOICE to explore expanding #wearables and the potenti… https://t.co/GfJVTcm3pK,,,2,9,,en
MonsterEnergy,2/6/2020 22:37,1.22555E+18,😯 Going to feel that one in the morning! @CaseyCurrie is taking on some serious terrain over at King of Hammers in… https://t.co/R3wlJhpn54,😯 Going to feel that one in the morning! @CaseyCurrie is taking on some serious terrain over at King of Hammers in… https://t.co/R3wlJhpn54,,,32,221,,en
Equinix,3/28/2020 19:32,1.24398E+18,#Equinix CEO Charles Meyers (@CharlesMeyers) spoke with Trace Gallagher (@tracegallagher) from @FoxNews to discuss… https://t.co/Mb3wgA4rBj,#Equinix CEO Charles Meyers (@CharlesMeyers) spoke with Trace Gallagher (@tracegallagher) from @FoxNews to discuss… https://t.co/Mb3wgA4rBj,,,29,37,,en
ProcterGamble,3/27/2020 18:05,1.2436E+18,"We have our Saturday plans now! We'll be live with members of our Global Relief Team, @Gillette &amp; our partners like… https://t.co/U9ATbx7lWN","We have our Saturday plans now! We'll be live with members of our Global Relief Team, @Gillette &amp; our partners like… https://t.co/U9ATbx7lWN",,,4,11,,en
MSCI_Inc,4/22/2020 18:17,1.25303E+18,How have standard MSCI #ESG indexes performed during the #COVID19 outbreak? We took a look at global and regional r… https://t.co/rhM0Uvt85g,How have standard MSCI #ESG indexes performed during the #COVID19 outbreak? We took a look at global and regional r… https://t.co/rhM0Uvt85g,,,1,6,,en
MDLZ,3/22/2020 16:36,1.24177E+18,Using water more efficiently can help to reduce greenhouse gas emissions and combat climate change. We're committed… https://t.co/WlSVXk4EYL,Using water more efficiently can help to reduce greenhouse gas emissions and combat climate change. We're committed… https://t.co/WlSVXk4EYL,,,2,6,,en
EdwardsLifesci,2/19/2020 14:14,1.23013E+18,We are lucky to work with and learn from some of the best organizations. All of our Every Heartbeat Matters partner… https://t.co/m1mRysDzZg,We are lucky to work with and learn from some of the best organizations. All of our Every Heartbeat Matters partner… https://t.co/m1mRysDzZg,,,1,4,,en
MonsterEnergy,1/19/2020 6:32,1.21878E+18,"FERRANDIS WITH THE 250SX DUB!!

#A2 #MonsterEnergy #SupercrossLIVE #DropTheGate | 
@SupercrossLIVE

https://t.co/v17eDlAs0G","FERRANDIS WITH THE 250SX DUB!!

#A2 #MonsterEnergy #SupercrossLIVE #DropTheGate | 
@SupercrossLIVE

https://t.co/v17eDlAs0G",,,40,235,,en
HCAhealthcare,2/9/2020 17:45,1.22656E+18,"#DYK? As many as 11 million Americans have heart valve disease, yet 3 out of 4 Americans know little to nothing abo… https://t.co/6ANpXuDyug","#DYK? As many as 11 million Americans have heart valve disease, yet 3 out of 4 Americans know little to nothing abo… https://t.co/6ANpXuDyug",,,3,0,,en
Cigna,6/9/2020 15:30,1.27038E+18,Anxiety and depression affect millions of Americans. That’s why Cigna's inMynd solution uses frequently accessed ph… https://t.co/Tilf4mrWsj,Anxiety and depression affect millions of Americans. That’s why Cigna's inMynd solution uses frequently accessed ph… https://t.co/Tilf4mrWsj,,,0,9,,en
unumnews,3/3/2020 23:00,1.23498E+18,"When you know how generations vary from one another, you’ll be better equipped to attract a multigenerational workf… https://t.co/nnCP8JuXYj","When you know how generations vary from one another, you’ll be better equipped to attract a multigenerational workf… https://t.co/nnCP8JuXYj",,,0,3,,en
Assurant,3/20/2020 11:59,1.24097E+18,"With 2M+ rental units covered by Assurant, we’ve got the right expertise and the right team to protect your propert… https://t.co/Jh60qVVU2N","With 2M+ rental units covered by Assurant, we’ve got the right expertise and the right team to protect your propert… https://t.co/Jh60qVVU2N",,,0,2,,en
Adobe,5/23/2020 3:15,1.26403E+18,We sat down with one of the most sought-after tattoo artists in LA. Dr. Woo spills all: https://t.co/CDC547hXJe https://t.co/dgPyT2DlTk,We sat down with one of the most sought-after tattoo artists in LA. Dr. Woo spills all: https://t.co/CDC547hXJe https://t.co/dgPyT2DlTk,,,5,43,,en
Snapon_Tools,5/12/2020 14:40,1.26022E+18,"Plenty of colors to choose from with our 55"" double bank Classic series KCP1422. Which color would be your pick?… https://t.co/pcG0uirpO9","Plenty of colors to choose from with our 55"" double bank Classic series KCP1422. Which color would be your pick?… https://t.co/pcG0uirpO9",,,8,53,,en
WeAreOxy,4/13/2020 20:50,1.2498E+18,"Occidental to announce first quarter results Tuesday, May 5, 2020. Conference call will be Wednesday, May 6, 2020.… https://t.co/4S2LUIhhJB","Occidental to announce first quarter results Tuesday, May 5, 2020. Conference call will be Wednesday, May 6, 2020.… https://t.co/4S2LUIhhJB",,,6,16,,en
SPGlobal,3/24/2020 19:30,1.24253E+18,"From @SPGlobalPlatts: As oil prices tumble, US policymakers debate how to deal with Saudi Arabia:… https://t.co/tyUCGF7Jea","From @SPGlobalPlatts: As oil prices tumble, US policymakers debate how to deal with Saudi Arabia:… https://t.co/tyUCGF7Jea",,,5,1,,en
HersheyCompany,4/10/2020 15:30,1.24863E+18,"This week's holidays may be celebrated differently this year, but as we unwrap our favorite Hershey’s chocolate, we… https://t.co/IR9yv2thsv","This week's holidays may be celebrated differently this year, but as we unwrap our favorite Hershey’s chocolate, we… https://t.co/IR9yv2thsv",,,1,7,,en
blackrock,4/30/2020 14:37,1.25587E+18,How do we gauge the impact on global economy from the pandemic? The entire range of current forecasts imply the cur… https://t.co/NkKqbRfSYi,How do we gauge the impact on global economy from the pandemic? The entire range of current forecasts imply the cur… https://t.co/NkKqbRfSYi,,,11,17,,en
autodesk,1/21/2020 20:30,1.21972E+18,Industry 4.0 is progressing from automation and smart factories—these are the manufacturing trends to watch in 2020… https://t.co/oDKP3PQcIc,Industry 4.0 is progressing from automation and smart factories—these are the manufacturing trends to watch in 2020… https://t.co/oDKP3PQcIc,,,3,7,,en
ATT,5/7/2020 19:37,1.25848E+18,Sunday 5/24 live golf returns featuring a rematch between @TigerWoods &amp; @PhilMickelson + @TomBrady &amp; #PeytonManning… https://t.co/3SaeXpRdCa,Sunday 5/24 live golf returns featuring a rematch between @TigerWoods &amp; @PhilMickelson + @TomBrady &amp; #PeytonManning… https://t.co/3SaeXpRdCa,,,5,11,,en
Hologic,6/8/2020 23:30,1.27014E+18,"In support of National #BestFriendsDay, consider giving your bestie a call and encourage her to schedule a preventa… https://t.co/ahskKJVSws","In support of National #BestFriendsDay, consider giving your bestie a call and encourage her to schedule a preventa… https://t.co/ahskKJVSws",,,3,6,,en
Emerson_News,2/27/2020 20:00,1.23312E+18,"For years, power plants have relied on digital twins to create safe testing environments. In this article on @CNBC,… https://t.co/CDHbuP9DbY","For years, power plants have relied on digital twins to create safe testing environments. In this article on @CNBC,… https://t.co/CDHbuP9DbY",,,0,0,,en
UPS,4/14/2020 15:00,1.25008E+18,"""UPS announced the donation of10,000 N95 respirator masks to hospitals across Kentucky. UPS has procured a sufficie… https://t.co/g2GfKiKTpK","""UPS announced the donation of10,000 N95 respirator masks to hospitals across Kentucky. UPS has procured a sufficie… https://t.co/g2GfKiKTpK",,,28,108,,en
unumnews,6/26/2020 18:00,1.27658E+18,Employee benefits may never be the same – take a look at our newly released report featuring input from over 400… https://t.co/UKXJ6JPduK,Employee benefits may never be the same – take a look at our newly released report featuring input from over 400… https://t.co/UKXJ6JPduK,,,2,4,,en
AveryDennison,4/1/2020 1:25,1.24516E+18,"We appreciate our employees, customers, and suppliers for staying safe and standing strong in the face of COVID-19.… https://t.co/semI4374zp","We appreciate our employees, customers, and suppliers for staying safe and standing strong in the face of COVID-19.… https://t.co/semI4374zp",,,3,21,,en
LamResearch,5/28/2020 20:00,1.2661E+18,"Explore the latest #semiconductor insights related to stacking, shrinking, &amp; inspecting next-gen chips, with our CT… https://t.co/iDfbp2ITdf","Explore the latest #semiconductor insights related to stacking, shrinking, &amp; inspecting next-gen chips, with our CT… https://t.co/iDfbp2ITdf",,,2,15,,en
Cigna,5/28/2020 18:20,1.26607E+18,"Registration is now open for the #BraveofHeartFund. If you’re a family member of an eligible health care worker, cl… https://t.co/myHzBk8wPL","Registration is now open for the #BraveofHeartFund. If you’re a family member of an eligible health care worker, cl… https://t.co/myHzBk8wPL",,,1,5,,en
atmosenergy,1/16/2020 22:08,1.21793E+18,This group is celebrating the first natural gas meter in Kentucky's Grahamville-Heath area back when we were known… https://t.co/FmNt8s5xkd,This group is celebrating the first natural gas meter in Kentucky's Grahamville-Heath area back when we were known… https://t.co/FmNt8s5xkd,,,1,1,,en
Cerner,6/9/2020 18:45,1.27043E+18,"The suddenness of the COVID-19 pandemic brought much of our economy to a standstill, including many services within… https://t.co/dWTSQWJzTK","The suddenness of the COVID-19 pandemic brought much of our economy to a standstill, including many services within… https://t.co/dWTSQWJzTK",,,1,12,,en
